#: table_doi: 10.17182/hepdata.115022.v2/t26
#: name: ak7_correlations_y1_y2
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $|y| < 0.5$and $0.5 < |y| < 1.0$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y1_y2.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
2119.0   2000.0   2238.0   2643.5   2500.0   2787.0   -0.010229
2369.0   2238.0   2500.0   115.0   97.0   133.0   -8.5417e-06
2369.0   2238.0   2500.0   153.5   133.0   174.0   3.5685e-06
2369.0   2238.0   2500.0   197.0   174.0   220.0   -6.4568e-07
2369.0   2238.0   2500.0   246.0   220.0   272.0   5.0909e-07
2369.0   2238.0   2500.0   301.0   272.0   330.0   2.3227e-07
2369.0   2238.0   2500.0   362.5   330.0   395.0   1.0844e-06
2369.0   2238.0   2500.0   431.5   395.0   468.0   5.0012e-06
2369.0   2238.0   2500.0   508.0   468.0   548.0   -3.382e-06
2369.0   2238.0   2500.0   593.0   548.0   638.0   1.0491e-05
2369.0   2238.0   2500.0   687.5   638.0   737.0   1.1436e-05
2369.0   2238.0   2500.0   791.5   737.0   846.0   1.5886e-05
2369.0   2238.0   2500.0   906.5   846.0   967.0   -6.1111e-05
2369.0   2238.0   2500.0   1034.0   967.0   1101.0   0.00033203
2369.0   2238.0   2500.0   1174.5   1101.0   1248.0   -0.00045457
2369.0   2238.0   2500.0   1329.0   1248.0   1410.0   0.0018882
2369.0   2238.0   2500.0   1499.0   1410.0   1588.0   -0.003249
2369.0   2238.0   2500.0   1686.0   1588.0   1784.0   0.0067485
2369.0   2238.0   2500.0   1892.0   1784.0   2000.0   -0.012254
2369.0   2238.0   2500.0   2119.0   2000.0   2238.0   0.030926
2369.0   2238.0   2500.0   2369.0   2238.0   2500.0   0.097884
2369.0   2238.0   2500.0   2643.5   2500.0   2787.0   -0.0038151
2643.5   2500.0   2787.0   115.0   97.0   133.0   -5.4478e-07
2643.5   2500.0   2787.0   153.5   133.0   174.0   2.0018e-07
2643.5   2500.0   2787.0   197.0   174.0   220.0   1.7825e-07
2643.5   2500.0   2787.0   246.0   220.0   272.0   -1.5368e-07
2643.5   2500.0   2787.0   301.0   272.0   330.0   1.2135e-06
2643.5   2500.0   2787.0   362.5   330.0   395.0   -6.3609e-07
2643.5   2500.0   2787.0   431.5   395.0   468.0   3.1223e-06
2643.5   2500.0   2787.0   508.0   468.0   548.0   -6.2241e-06
2643.5   2500.0   2787.0   593.0   548.0   638.0   2.1905e-05
2643.5   2500.0   2787.0   687.5   638.0   737.0   -2.7596e-05
2643.5   2500.0   2787.0   791.5   737.0   846.0   0.00011024
2643.5   2500.0   2787.0   906.5   846.0   967.0   -6.6528e-06
2643.5   2500.0   2787.0   1034.0   967.0   1101.0   -4.7166e-05
2643.5   2500.0   2787.0   1174.5   1101.0   1248.0   0.00020153
2643.5   2500.0   2787.0   1329.0   1248.0   1410.0   -0.00077504
2643.5   2500.0   2787.0   1499.0   1410.0   1588.0   0.0013711
2643.5   2500.0   2787.0   1686.0   1588.0   1784.0   -0.0020322
2643.5   2500.0   2787.0   1892.0   1784.0   2000.0   0.0064061
2643.5   2500.0   2787.0   2119.0   2000.0   2238.0   -0.0054594
2643.5   2500.0   2787.0   2369.0   2238.0   2500.0   -5.9203e-05
2643.5   2500.0   2787.0   2643.5   2500.0   2787.0   0.10259
2945.0   2787.0   3103.0   115.0   97.0   133.0   -2.4426e-06
2945.0   2787.0   3103.0   153.5   133.0   174.0   1.0017e-06
2945.0   2787.0   3103.0   197.0   174.0   220.0   -1.6013e-07
2945.0   2787.0   3103.0   246.0   220.0   272.0   2.0684e-08
2945.0   2787.0   3103.0   301.0   272.0   330.0   1.2256e-07
2945.0   2787.0   3103.0   362.5   330.0   395.0   -8.6503e-07
2945.0   2787.0   3103.0   431.5   395.0   468.0   2.1121e-06
2945.0   2787.0   3103.0   508.0   468.0   548.0   -5.8364e-07
2945.0   2787.0   3103.0   593.0   548.0   638.0   -2.0173e-06
2945.0   2787.0   3103.0   687.5   638.0   737.0   2.349e-06
2945.0   2787.0   3103.0   791.5   737.0   846.0   -1.5511e-05
2945.0   2787.0   3103.0   906.5   846.0   967.0   -3.1149e-05
2945.0   2787.0   3103.0   1034.0   967.0   1101.0   7.6119e-05
2945.0   2787.0   3103.0   1174.5   1101.0   1248.0   5.5607e-05
2945.0   2787.0   3103.0   1329.0   1248.0   1410.0   0.00038526
2945.0   2787.0   3103.0   1499.0   1410.0   1588.0   -0.0010286
2945.0   2787.0   3103.0   1686.0   1588.0   1784.0   0.0021283
2945.0   2787.0   3103.0   1892.0   1784.0   2000.0   -0.0026159
2945.0   2787.0   3103.0   2119.0   2000.0   2238.0   0.0028186
2945.0   2787.0   3103.0   2369.0   2238.0   2500.0   -0.0020065
2945.0   2787.0   3103.0   2643.5   2500.0   2787.0   -0.0098532
